Run: 2155 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.758880754814253		E: 0: 0.758880754814253		LAE: 0: 0.3178451280731642	
Run: 2155 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9766266672501358		E: 0: -0.023373332749864195		LAE: 0: 0.31787020615532846	
Run: 2155 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5243728177476873		E: 0: -0.4756271822523127		LAE: 0: 0.31838807990817924	
Run: 2156 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031514201859274456		E: 0: -0.031514201859274456		LAE: 0: 0.31837325921729603	
Run: 2156 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7783389959939407		E: 0: 0.7783389959939407		LAE: 0: 0.3185683930075458	
Run: 2156 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9792919270861864		E: 0: -0.020708072913813602		LAE: 0: 0.3185398800692598	
Run: 2156 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5759398287389855		E: 0: -0.4240601712610145		LAE: 0: 0.31802257379408344	
Run: 2157 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03270100343320197		E: 0: 0.03270100343320197		LAE: 0: 0.31803188319035847	
Run: 2157 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7588853170228714		E: 0: 0.7588853170228714		LAE: 0: 0.31783653031248277	
Run: 2157 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9766420048386212		E: 0: -0.02335799516137882		LAE: 0: 0.3178615772439638	
Run: 2157 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5243863483386467		E: 0: -0.4756136516613533		LAE: 0: 0.31837914475846346	
Run: 2158 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03149307373953947		E: 0: -0.03149307373953947		LAE: 0: 0.31836434194732777	
Run: 2158 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7783322555557212		E: 0: 0.7783322555557212		LAE: 0: 0.318559362094186	
Run: 2158 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793039107356005		E: 0: -0.020696089264399475		LAE: 0: 0.3185308857642048	
Run: 2158 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5759230367597479		E: 0: -0.4240769632402521		LAE: 0: 0.318013884678038	
Run: 2159 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.032678519172368414		E: 0: 0.032678519172368414		LAE: 0: 0.31802318414740494	
Run: 2159 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7588898744836095		E: 0: 0.7588898744836095		LAE: 0: 0.3178279453802176	
Run: 2159 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9766573173830083		E: 0: -0.023342682616991683		LAE: 0: 0.3178529612251456	
Run: 2159 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5243998636598384		E: 0: -0.47560013634016163		LAE: 0: 0.3183702228999338	
Run: 2160 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031471974350018944		E: 0: -0.031471974350018944		LAE: 0: 0.31835543790578774	
Run: 2160 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7783255240529535		E: 0: 0.7783255240529535		LAE: 0: 0.31855034455399345	
Run: 2160 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793158763218213		E: 0: -0.020684123678178734		LAE: 0: 0.31852190475259534	
Run: 2160 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.575906266561517		E: 0: -0.424093733438483		LAE: 0: 0.3180052084630462	
Run: 2161 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03265606637571609		E: 0: 0.03265606637571609		LAE: 0: 0.3180144980017393	
Run: 2161 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7588944272421682		E: 0: 0.7588944272421682		LAE: 0: 0.3178193731989799	
Run: 2161 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9766726049617771		E: 0: -0.023327395038222898		LAE: 0: 0.317844358021112	
Run: 2161 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.524413363839456		E: 0: -0.475586636160544		LAE: 0: 0.3183613142508893	
Run: 2162 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03145090350431739		E: 0: -0.03145090350431739		LAE: 0: 0.3183465470124614	
Run: 2162 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7783188014261662		E: 0: 0.7783188014261662		LAE: 0: 0.31854134030534603	
Run: 2162 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793278238911857		E: 0: -0.020672176108814333		LAE: 0: 0.3185129369532003	
Run: 2162 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758895179921065		E: 0: -0.4241104820078935		LAE: 0: 0.3179965450716364	
Run: 2163 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03263364485124103		E: 0: 0.03263364485124103		LAE: 0: 0.31800582467712546	
Run: 2163 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7588989753409047		E: 0: 0.7588989753409047		LAE: 0: 0.3178108136939573	
Run: 2163 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9766878676526498		E: 0: -0.02331213234735019		LAE: 0: 0.3178357675566891	
Run: 2163 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244268489967298		E: 0: -0.47557315100327024		LAE: 0: 0.3183524187323783	
Run: 2164 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03142986102795947		E: 0: -0.03142986102795947		LAE: 0: 0.3183376691899099	
Run: 2164 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.778312087619647		E: 0: 0.778312087619647		LAE: 0: 0.31853234926946006	
Run: 2164 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793397534903446		E: 0: -0.020660246509655367		LAE: 0: 0.31850398228761967	
Run: 2164 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758727909092094		E: 0: -0.4241272090907906		LAE: 0: 0.31798789442900244	
Run: 2165 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.032611254419184714		E: 0: 0.032611254419184714		LAE: 0: 0.317997164100023	
Run: 2165 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589035188188048		E: 0: 0.7589035188188048		LAE: 0: 0.3178022667929705	
Run: 2165 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767031055325697		E: 0: -0.02329689446743033		LAE: 0: 0.31782718975934854	
Run: 2165 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244403192418584		E: 0: -0.4755596807581416		LAE: 0: 0.31834353626826006	
Run: 2166 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03140884675843732		E: 0: -0.03140884675843732		LAE: 0: 0.31832880436352906	
Run: 2166 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7783053825814682		E: 0: 0.7783053825814682		LAE: 0: 0.3185233713704497	
Run: 2166 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793516651662432		E: 0: -0.020648334833756832		LAE: 0: 0.31849504068034395	
Run: 2166 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758560851804589		E: 0: -0.42414391481954106		LAE: 0: 0.3179792564630599	
Run: 2167 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03258889491206556		E: 0: 0.03258889491206556		LAE: 0: 0.3179885161996404	
Run: 2167 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589080577114725		E: 0: 0.7589080577114725		LAE: 0: 0.31779373242652564	
Run: 2167 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767183186776828		E: 0: -0.023281681322317227		LAE: 0: 0.3178186245592599	
Run: 2167 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244537746759818		E: 0: -0.47554622532401825		LAE: 0: 0.31833466678526073	
Run: 2168 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03138786054524019		E: 0: -0.03138786054524019		LAE: 0: 0.3183199524616017	
Run: 2168 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782986862634916		E: 0: 0.7782986862634916		LAE: 0: 0.31851440653538143	
Run: 2168 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793635589661055		E: 0: -0.020636441033894504		LAE: 0: 0.31848611205880856	
Run: 2168 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758394006834497		E: 0: -0.42416059931655026		LAE: 0: 0.31797063110449697	
Run: 2169 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.032566566174702556		E: 0: 0.032566566174702556		LAE: 0: 0.31797988090798257	
Run: 2169 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589125920511175		E: 0: 0.7589125920511175		LAE: 0: 0.3177852105278602	
Run: 2169 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767335071633191		E: 0: -0.02326649283668092		LAE: 0: 0.31781007188933647	
Run: 2169 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244672153911499		E: 0: -0.47553278460885007		LAE: 0: 0.3183258102130222	
Run: 2170 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031366902249851634		E: 0: -0.031366902249851634		LAE: 0: 0.3183111134153429	
Run: 2170 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782919986213771		E: 0: 0.7782919986213771		LAE: 0: 0.31850545469431973	
Run: 2170 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793754349374155		E: 0: -0.020624565062584477		LAE: 0: 0.3184771963534393	
Run: 2170 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758227373057547		E: 0: -0.42417726269424527		LAE: 0: 0.3179620182868173	
Run: 2171 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.0325442680641943		E: 0: 0.0325442680641943		LAE: 0: 0.3179712581598905	
Run: 2171 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589171218665595		E: 0: 0.7589171218665595		LAE: 0: 0.3177767010329817	
Run: 2171 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767486710639773		E: 0: -0.023251328936022664		LAE: 0: 0.31780153168527403	
Run: 2171 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244806414703376		E: 0: -0.47551935852966243		LAE: 0: 0.3183169664841438	
Run: 2172 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03134597174572863		E: 0: -0.03134597174572863		LAE: 0: 0.31830228715893855	
Run: 2172 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782853196145735		E: 0: 0.7782853196145735		LAE: 0: 0.3184965157803666	
Run: 2172 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793872931278986		E: 0: -0.020612706872101372		LAE: 0: 0.3184682934976917	
Run: 2172 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5758060949449092		E: 0: -0.4241939050550908		LAE: 0: 0.31795341794637694	
Run: 2173 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.0325220004498878		E: 0: 0.0325220004498878		LAE: 0: 0.3179626478930746	
Run: 2173 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589216471832296		E: 0: 0.7589216471832296		LAE: 0: 0.3177682038807005	
Run: 2173 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.976763810453309		E: 0: -0.023236189546691044		LAE: 0: 0.31779300388558385	
Run: 2173 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5244940529874513		E: 0: -0.47550594701254867		LAE: 0: 0.3183081355342176	
Run: 2174 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.03132506891824838		E: 0: -0.03132506891824838		LAE: 0: 0.31829347362957716	
Run: 2174 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782786492063068		E: 0: 0.7782786492063068		LAE: 0: 0.3184875897296941	
Run: 2174 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9793991335855036		E: 0: -0.020600866414496433		LAE: 0: 0.31845940342808315	
Run: 2174 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757894735083761		E: 0: -0.42421052649162394		LAE: 0: 0.31794483002241497	
Run: 2175 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03249976321331199		E: 0: 0.03249976321331199		LAE: 0: 0.31795405004814215	
Run: 2175 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589261680231888		E: 0: 0.7589261680231888		LAE: 0: 0.3177597190126559	
Run: 2175 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767789254041064		E: 0: -0.02322107459589362		LAE: 0: 0.317784488431619	
Run: 2175 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245074500073784		E: 0: -0.4754925499926216		LAE: 0: 0.31829931730185645	
Run: 2176 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031304193664636756		E: 0: -0.031304193664636756		LAE: 0: 0.31828467276747463	
Run: 2176 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782719873635615		E: 0: 0.7782719873635615		LAE: 0: 0.3184786764815699	
Run: 2176 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794109563583805		E: 0: -0.02058904364161951		LAE: 0: 0.3184505260842191	
Run: 2176 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757728729134975		E: 0: -0.42422712708650245		LAE: 0: 0.31793625445707757	
Run: 2177 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03247755624808988		E: 0: 0.03247755624808988		LAE: 0: 0.31794546456861805	
Run: 2177 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589306844051465		E: 0: 0.7589306844051465		LAE: 0: 0.31775124637333696	
Run: 2177 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9767940159882897		E: 0: -0.023205984011710257		LAE: 0: 0.3177759852675949	
Run: 2177 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245208325860424		E: 0: -0.47547916741395757		LAE: 0: 0.31829051172871614	
Run: 2178 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031283345893867845		E: 0: -0.031283345893867845		LAE: 0: 0.31827588451589284	
Run: 2178 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782653340570485		E: 0: 0.7782653340570485		LAE: 0: 0.31846977597837595	
Run: 2178 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.979422761494863		E: 0: -0.02057723850513704		LAE: 0: 0.3184416614088107	
Run: 2178 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757562930874166		E: 0: -0.4242437069125834		LAE: 0: 0.31792769119543535	
Run: 2179 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03245537945982619		E: 0: 0.03245537945982619		LAE: 0: 0.3179368914009591	
Run: 2179 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589351963444885		E: 0: 0.7589351963444885		LAE: 0: 0.3177427859100958	
Run: 2179 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768090822768997		E: 0: -0.023190917723100335		LAE: 0: 0.3177674943406025	
Run: 2179 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245342007704756		E: 0: -0.47546579922952437		LAE: 0: 0.31828171875950995	
Run: 2180 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031262525526542836		E: 0: -0.031262525526542836		LAE: 0: 0.31826710882115145	
Run: 2180 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782586892611718		E: 0: 0.7782586892611718		LAE: 0: 0.3184608881656207	
Run: 2180 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794345490434476		E: 0: -0.020565450956552378		LAE: 0: 0.31843280934768753	
Run: 2180 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757397339669837		E: 0: -0.42426026603301625		LAE: 0: 0.31791914018549455	
Run: 2181 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.032433232765972556		E: 0: 0.032433232765972556		LAE: 0: 0.31792833049456154	
Run: 2181 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589397038533122		E: 0: 0.7589397038533122		LAE: 0: 0.3177343375731553	
Run: 2181 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768241243400863		E: 0: -0.023175875659913747		LAE: 0: 0.3177590156006163	
Run: 2181 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245475545989198		E: 0: -0.4754524454010802		LAE: 0: 0.318272938342017	
Run: 2182 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031241732494745905		E: 0: -0.031241732494745905		LAE: 0: 0.31825834563263244	
Run: 2182 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782520529539841		E: 0: 0.7782520529539841		LAE: 0: 0.31845201299194353	
Run: 2182 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794463190527712		E: 0: -0.02055368094722876		LAE: 0: 0.31842396984980204	
Run: 2182 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757231954986473		E: 0: -0.42427680450135274		LAE: 0: 0.317910601378202	
Run: 2183 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.0324111160956653		E: 0: 0.0324111160956653		LAE: 0: 0.3179197818017632	
Run: 2183 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589442069404667		E: 0: 0.7589442069404667		LAE: 0: 0.3177259013156107	
Run: 2183 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768391422471037		E: 0: -0.023160857752896336		LAE: 0: 0.31775054900049565	
Run: 2183 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245608941009323		E: 0: -0.4754391058990677		LAE: 0: 0.3182641704270838	
Run: 2184 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.0312209667418753		E: 0: -0.0312209667418753		LAE: 0: 0.3182495949027789	
Run: 2184 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782454251171366		E: 0: 0.7782454251171366		LAE: 0: 0.31844315040911414	
Run: 2184 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794580715715925		E: 0: -0.02054192842840752		LAE: 0: 0.31841514286722833	
Run: 2184 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5757066776383163		E: 0: -0.4242933223616837		LAE: 0: 0.3179020747274436	
Run: 2185 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03238902938954853		E: 0: 0.03238902938954853		LAE: 0: 0.3179112452778389	
Run: 2185 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589487056116023		E: 0: 0.7589487056116023		LAE: 0: 0.3177174770934254	
Run: 2185 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768541360663061		E: 0: -0.02314586393369389		LAE: 0: 0.31774209449598056	
Run: 2185 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5245742192975199		E: 0: -0.4754257807024801		LAE: 0: 0.31825541496862053	
Run: 2186 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031200228222458458		E: 0: -0.031200228222458458		LAE: 0: 0.318240856587088	
Run: 2186 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.778238805735822		E: 0: 0.778238805735822		LAE: 0: 0.3184343003720245	
Run: 2186 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794698066487691		E: 0: -0.020530193351230852		LAE: 0: 0.3184063283551546	
Run: 2186 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5756901803512174		E: 0: -0.42430981964878256		LAE: 0: 0.31789356019003695	
Run: 2187 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03236697259956769		E: 0: 0.03236697259956769		LAE: 0: 0.3179027208809895	
Run: 2187 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589531998692205		E: 0: 0.7589531998692205		LAE: 0: 0.31770906486542005	
Run: 2187 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768691058651415		E: 0: -0.02313089413485847		LAE: 0: 0.3177336520456805	
Run: 2187 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.524587530201279		E: 0: -0.475412469798721		LAE: 0: 0.31824667192358874	
Run: 2188 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031179516901942594		E: 0: -0.031179516901942594		LAE: 0: 0.3182321306440957	
Run: 2188 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782321947987105		E: 0: 0.7782321947987105		LAE: 0: 0.3184254628386738	
Run: 2188 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794815243332365		E: 0: -0.020518475666763458		LAE: 0: 0.3183975262718679	
Run: 2188 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5756737036117221		E: 0: -0.4243262963882779		LAE: 0: 0.31788505772571796	
Run: 2189 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.032344945688750404		E: 0: 0.032344945688750404		LAE: 0: 0.31789420857232586	
Run: 2189 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589576897127365		E: 0: 0.7589576897127365		LAE: 0: 0.31770066459325674	
Run: 2189 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768840517101516		E: 0: -0.02311594828984842		LAE: 0: 0.31772522161105865	
Run: 2189 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5246008268165571		E: 0: -0.47539917318344294		LAE: 0: 0.3182379412519852	
Run: 2190 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031158832756464343		E: 0: -0.031158832756464343		LAE: 0: 0.31822341703535795	
Run: 2190 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782255922978804		E: 0: 0.7782255922978804		LAE: 0: 0.3184166377701487	
Run: 2190 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9794932246739881		E: 0: -0.02050677532601186		LAE: 0: 0.31838873657873457	
Run: 2190 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5756572474031683		E: 0: -0.42434275259683174		LAE: 0: 0.31787656729712144	
Run: 2191 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03232294863095743		E: 0: 0.03232294863095743		LAE: 0: 0.31788570831584667	
Run: 2191 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589621751385424		E: 0: 0.7589621751385424		LAE: 0: 0.31769227624141744	
Run: 2191 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9768989736669708		E: 0: -0.02310102633302924		LAE: 0: 0.31771680315641015	
Run: 2191 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5246141091396308		E: 0: -0.4753858908603692		LAE: 0: 0.31822922291681843	
Run: 2192 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031138175772602965		E: 0: -0.031138175772602965		LAE: 0: 0.3182147157254238	
Run: 2192 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782189982287401		E: 0: 0.7782189982287401		LAE: 0: 0.3184078251305965	
Run: 2192 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9795049077200502		E: 0: -0.020495092279949834		LAE: 0: 0.3183799592401728	
Run: 2192 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.575640811717654		E: 0: -0.424359188282346		LAE: 0: 0.3178680888697561	
Run: 2193 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: 0.03230098141062489		E: 0: 0.03230098141062489		LAE: 0: 0.31787722007840996	
Run: 2193 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7589666561400787		E: 0: 0.7589666561400787		LAE: 0: 0.31768389977717587	
Run: 2193 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9769138718003273		E: 0: -0.023086128199672706		LAE: 0: 0.31770839664883366	
Run: 2193 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5246273771588931		E: 0: -0.47537262284110693		LAE: 0: 0.31822051688407926	
Run: 2194 Case: 1 Net: Xor.xml Q: 0: 0.0	1: 0.0		A: 0: -0.031117545947113995		E: 0: -0.031117545947113995		LAE: 0: 0.31820602668180337	
Run: 2194 Case: 2 Net: Xor.xml Q: 0: 1.0	1: 1.0		A: 0: 0.7782124125899489		E: 0: 0.7782124125899489		LAE: 0: 0.3183990248871917	
Run: 2194 Case: 3 Net: Xor.xml Q: 0: 1.0	1: 0.0		A: 0: 0.9795165735204644		E: 0: -0.020483426479535605		LAE: 0: 0.3183711942236202	
Run: 2194 Case: 4 Net: Xor.xml Q: 0: 0.0	1: 1.0		A: 0: 0.5756243965558305		E: 0: -0.42437560344416947		LAE: 0: 0.3178596224119734	
